product_id,product_name,product_price,category,reviews,environmental_impact_score,labor_rights_score,animal_welfare_score,corporate_governance_score
GR100536,Groceries Set 536,288.27,Groceries,"Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Product expired sooner than expected. | Quantity is less compared to price. | Excellent quality, will buy again.",7.1,5.0,5.0,7.3
GR100537,Groceries Hour 537,438.49,Groceries,"Packaging was damaged but product was fine. | Great value for money, very satisfied. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Excellent quality, will buy again. | Product expired sooner than expected.",7.1,5.0,5.0,7.5
GR100538,Groceries May 538,124.51,Groceries,"Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Product expired sooner than expected. | Flavor was average, nothing special. | Quantity is less compared to price. | Loved the eco-friendly packaging.",7.1,5.0,5.0,7.5
GR100539,Groceries Worry 539,947.21,Groceries,"Excellent quality, will buy again. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Perfect for daily use, very reliable.",7.1,5.0,5.0,7.3
GR100540,Groceries Painting 540,725.88,Groceries,"Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Product expired sooner than expected.",7.1,5.0,5.0,8.0
GR100541,Groceries Finish 541,41.23,Groceries,"Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Quantity is less compared to price.",7.1,5.0,5.0,7.4
GR100542,Groceries Consumer 542,422.53,Groceries,"Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Excellent quality, will buy again. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Flavor was average, nothing special.",7.1,5.0,5.0,7.3
GR100543,Groceries Toward 543,319.36,Groceries,"Great value for money, very satisfied. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again.",7.1,5.0,5.0,7.5
GR100544,Groceries Car 544,978.15,Groceries,"Quantity is less compared to price. | Product expired sooner than expected. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Flavor was average, nothing special.",7.1,5.0,5.0,7.3
GR100545,Groceries Soon 545,257.64,Groceries,"Great value for money, very satisfied. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special.",7.1,5.0,5.0,7.5
GR100546,Groceries Customer 546,433.55,Groceries,"Packaging was damaged but product was fine. | Flavor was average, nothing special. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,7.3
GR100547,Groceries Seem 547,757.18,Groceries,"Packaging was damaged but product was fine. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Product expired sooner than expected. | Flavor was average, nothing special. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Great value for money, very satisfied.",7.1,5.0,5.0,7.5
GR100548,Groceries Voice 548,430.52,Groceries,"Product expired sooner than expected. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Quantity is less compared to price.",5.3,5.0,5.0,7.2
GR100549,Groceries Yard 549,91.2,Groceries,"Quantity is less compared to price. | Product expired sooner than expected. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Great value for money, very satisfied. | Packaging was damaged but product was fine.",7.1,5.0,5.0,7.5
GR100550,Groceries Reason 550,188.59,Groceries,"Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Flavor was average, nothing special. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend.",7.1,5.0,5.0,7.3
GR100551,Groceries Each 551,383.57,Groceries,"Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Too expensive for the quantity provided. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging.",7.1,5.0,5.0,7.7
GR100552,Groceries Model 552,658.55,Groceries,"Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Quantity is less compared to price. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Too expensive for the quantity provided.",7.1,5.0,5.0,7.5
GR100553,Groceries Like 553,338.83,Groceries,"Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Great value for money, very satisfied. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Excellent quality, will buy again.",7.1,5.0,5.0,7.5
GR100554,Groceries Individual 554,522.54,Groceries,"Excellent quality, will buy again. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine.",7.1,5.0,5.0,7.5
