product_id,product_name,product_price,reviews,created_by,Environmental Impact,Labor Rights,Animal Welfare,Corporate Governance,sentiment,sentiment_score
EL100975,Electronics College 975,827.16,"Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Compact design and very lightweight. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Build quality feels cheap. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth.",Mccoy LLC,35,46,76,49,positive,73
EL100976,Electronics Early 976,115.76,"Poor sound quality, not satisfied. | Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Stopped working after a few weeks. | Compact design and very lightweight.",Shepard-Smith,100,32,29,22,neutral,52
EL100977,Electronics Place 977,684.23,"Overheats quickly after continuous use. | Compact design and very lightweight. | Very easy to set up and operate. | Great value for the price, highly recommend. | Display is sharp and vibrant. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Poor sound quality, not satisfied. | Battery life is excellent and long-lasting.",Knight-Cooper,74,36,22,26,negative,14
EL100978,Electronics They 978,580.69,"Very easy to set up and operate. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Great value for the price, highly recommend. | Display is sharp and vibrant. | Exceeded my expectations, fantastic product.","Marks, Lewis and Sanchez",80,63,65,30,positive,91
EL100979,Electronics Significant 979,377.89,"Display is sharp and vibrant. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend. | Performance is smooth and fast. | Compact design and very lightweight. | Stopped working after a few weeks. | Very easy to set up and operate. | Build quality feels cheap. | Exceeded my expectations, fantastic product.","Sheppard, Williams and Johnson",98,32,41,51,neutral,41
EL100980,Electronics Then 980,559.07,"Poor sound quality, not satisfied. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Great value for the price, highly recommend. | Performance is smooth and fast. | Very easy to set up and operate. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Battery life is excellent and long-lasting. | Build quality feels cheap.",Lewis PLC,96,92,86,78,negative,35
EL100981,Electronics Rock 981,451.36,"Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Performance is smooth and fast. | Compact design and very lightweight. | Great value for the price, highly recommend. | Build quality feels cheap. | Very easy to set up and operate. | Battery life is excellent and long-lasting. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Stopped working after a few weeks.",Khan LLC,59,24,84,31,positive,85
EL100982,Electronics Apply 982,802.51,"Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Very easy to set up and operate. | Build quality feels cheap. | Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Overheats quickly after continuous use. | Performance is smooth and fast. | Display is sharp and vibrant.",Baird-Moore,40,52,38,98,neutral,61
EL100983,Electronics Administration 983,285.65,"Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied. | Compact design and very lightweight. | Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Performance is smooth and fast.",Griffith-Thompson,85,23,81,57,negative,0
EL100984,Electronics Help 984,558.4,"Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth. | Compact design and very lightweight. | Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Poor sound quality, not satisfied. | Build quality feels cheap. | Performance is smooth and fast. | Stopped working after a few weeks. | Overheats quickly after continuous use.","Hancock, Rivera and Gardner",27,45,76,43,positive,84
EL100985,Electronics What 985,886.23,"Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Build quality feels cheap. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Very easy to set up and operate. | Display is sharp and vibrant.",Porter Ltd,90,87,95,84,neutral,55
EL100986,Electronics Happen 986,404.43,"Stopped working after a few weeks. | Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Compact design and very lightweight. | Overheats quickly after continuous use. | Performance is smooth and fast.","Johnson, Delgado and Leblanc",29,35,32,37,negative,8
EL100987,Electronics Oil 987,5.52,"Build quality feels cheap. | Poor sound quality, not satisfied. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Display is sharp and vibrant. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Performance is smooth and fast.",Higgins-Logan,76,41,35,65,positive,96
EL100988,Electronics Science 988,233.03,"Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied. | Build quality feels cheap. | Compact design and very lightweight. | Exceeded my expectations, fantastic product. | Very easy to set up and operate. | Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Performance is smooth and fast. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Great value for the price, highly recommend.",Smith-Watkins,23,55,35,75,neutral,66
EL100989,Electronics Natural 989,341.86,"Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Compact design and very lightweight. | Display is sharp and vibrant.",Espinoza Ltd,62,77,71,82,negative,19
EL100990,Electronics Decide 990,601.57,"Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Compact design and very lightweight. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Stopped working after a few weeks. | Very easy to set up and operate. | Battery life is excellent and long-lasting. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend.","Turner, Smith and Riley",82,74,60,26,positive,84
EL100991,Electronics Movie 991,69.08,"Display is sharp and vibrant. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Build quality feels cheap. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate.","Martin, Parker and Schultz",62,54,67,85,neutral,46
EL100992,Electronics Out 992,746.14,"Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Build quality feels cheap. | Compact design and very lightweight. | Great value for the price, highly recommend. | Display is sharp and vibrant. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Performance is smooth and fast. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Very easy to set up and operate.",White-Nelson,86,44,58,59,negative,17
EL100993,Electronics Main 993,794.67,"Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Performance is smooth and fast. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Build quality feels cheap. | Display is sharp and vibrant. | Great value for the price, highly recommend.","Graham, Johnson and Brady",70,91,32,73,positive,84
