product_id,product_name,product_price,reviews,created_by,environmental impact,labor rights,animal welfare,corporate governance,category,public_sentiment_score
GR100089,Groceries Especially 89,427.18,"Flavor was average, nothing special. | Product expired sooner than expected. | Excellent quality, will buy again. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Quantity is less compared to price.","Evans, Taylor and Jensen",79.0,26.0,38.0,99.0,Groceries,99.24
GR100090,Groceries Put 90,17.45,"Quantity is less compared to price. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine.",Arias-Phelps,56.0,98.0,23.0,41.0,Groceries,96.64
GR100091,Groceries Research 91,974.36,"Quantity is less compared to price. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Perfect for daily use, very reliable.",Robinson Group,80.0,68.0,78.0,57.0,Groceries,98.56
GR100092,Groceries In 92,628.28,"Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable.","Blair, Brown and Edwards",72.0,22.0,37.0,69.0,Groceries,99.67
GR100093,Groceries Red 93,462.21,"Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Product expired sooner than expected. | Quantity is less compared to price. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Great value for money, very satisfied.",Myers-Garcia,31.0,21.0,43.0,85.0,Groceries,99.12
GR100094,Groceries Establish 94,582.21,"Too expensive for the quantity provided. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special.",Smith PLC,54.0,26.0,50.0,64.0,Groceries,99.69
GR100095,Groceries Good 95,937.71,"Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Excellent quality, will buy again.",Camacho Inc,86.0,99.0,77.0,27.0,Groceries,99.28
GR100096,Groceries Difficult 96,426.36,"Very healthy choice, highly recommend. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Quantity is less compared to price.",Mccarthy LLC,57.0,40.0,47.0,84.0,Groceries,94.16
GR100097,Groceries Degree 97,411.41,"Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Quantity is less compared to price. | Great value for money, very satisfied. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special.",Rodriguez Ltd,43.0,28.0,28.0,59.0,Groceries,99.06
GR100098,Groceries Dinner 98,106.36,"Packaging was damaged but product was fine. | Excellent quality, will buy again. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable.","Morrow, Harmon and Chandler",100.0,31.0,64.0,24.0,Groceries,99.72
GR100099,Groceries Your 99,328.85,"Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again.",Duarte and Sons,59.0,43.0,68.0,64.0,Groceries,99.44
GR100100,Groceries Per 100,839.57,"Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend.",Green-Scott,84.0,52.0,21.0,65.0,Groceries,99.37
GR100101,Groceries Him 101,143.65,"Flavor was average, nothing special. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Too expensive for the quantity provided.",Snyder-Arellano,76.0,97.0,25.0,55.0,Groceries,99.72
GR100102,Groceries All 102,844.15,"Excellent quality, will buy again. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it.",Davis PLC,91.0,62.0,48.0,36.0,Groceries,98.72
GR100103,Groceries Prepare 103,452.73,"Excellent quality, will buy again. | Flavor was average, nothing special. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Product expired sooner than expected.",Mcdowell-Rose,98.0,24.0,45.0,60.0,Groceries,99.41
GR100104,Groceries Prove 104,855.11,"Product expired sooner than expected. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Perfect for daily use, very reliable.",Irwin and Sons,64.0,98.0,47.0,49.0,Groceries,99.05
GR100105,Groceries Guess 105,457.43,"Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging.","Mcdonald, Morton and Flores",91.0,90.0,26.0,71.0,Groceries,98.93
GR100106,Groceries Identify 106,894.82,"Too expensive for the quantity provided. | Product expired sooner than expected. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable.","Payne, Welch and Lamb",32.0,33.0,53.0,98.0,Groceries,97.69
GR100107,Groceries Be 107,968.45,"Flavor was average, nothing special. | Product expired sooner than expected. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided.","Reese, Becker and Maddox",98.0,55.0,75.0,39.0,Groceries,99.64
